,Tag,Data,Type
13703,CDU01_IO_RTD15[0].ALM_EN_LO,True,BOOL
13704,CDU01_IO_RTD15[0].ALM_EN_LL,True,BOOL
13705,CDU01_IO_RTD15[0].ALM_INHBT,False,BOOL
13706,CDU01_IO_RTD15[0].ALM_EN,True,BOOL
13707,CDU01_IO_RTD15[0].TRND_HI,0.0,REAL
13708,CDU01_IO_RTD15[0].TRND_LO,0.0,REAL
13709,CDU01_IO_RTD15[0].TRND_HI_2,0.0,REAL
13710,CDU01_IO_RTD15[0].TRND_LO_2,0.0,REAL
13711,CDU01_IO_RTD15[0].NOT_PRES,False,BOOL
13712,CDU01_IO_RTD15[0].COMP_EN,False,BOOL
13713,CDU01_IO_RTD15[0].COND_TOG,False,BOOL
13714,CDU01_IO_RTD15[0].ALPHA,0.0,REAL
13715,CDU01_IO_RTD15[0].TEMP,0.0,REAL
13716,CDU01_IO_RTD15[0].TEMP_REF,0.0,REAL
13717,CDU01_IO_RTD15[0].DB_SD,0.0,REAL
13718,CDU01_IO_RTD15[0].DB_MT,0.0,REAL
13719,CDU01_IO_RTD15[0].SP_SD_DLY,0.0,REAL
13720,CDU01_IO_RTD15[0].SP_MT_DLY,0.0,REAL
13721,CDU01_IO_RTD15[0].SP_DLY_HH,0.0,REAL
13722,CDU01_IO_RTD15[0].SP_DLY_HI,0.0,REAL
13723,CDU01_IO_RTD15[0].SP_DLY_LO,0.0,REAL
13724,CDU01_IO_RTD15[0].SP_DLY_LL,0.0,REAL
13725,CDU01_IO_RTD15[0].HMI_ALM_VAL,0,DINT
13726,CDU01_IO_RTD15[0].CONC_DEV,False,BOOL
13727,CDU01_IO_RTD15[0].COMP_P1,,STRING[20]
13728,CDU01_IO_RTD15[0].NEG_OK,False,BOOL
13729,CDU01_IO_RTD15[0].FILT_VAL,0.0,REAL
13730,CDU01_IO_RTD15[0].FILT_EN,False,BOOL
13731,CDU01_IO_RTD15[0].FILT_EN_PB,False,BOOL
13732,CDU01_IO_RTD15[0].FILT_EN_OFF,False,BOOL
13733,CDU01_IO_RTD15[0].CH_SIG,0.0,REAL
13734,CDU01_IO_RTD15[0].CH_MAX,0.0,REAL
13735,CDU01_IO_RTD15[0].CH_MIN,0.0,REAL
13736,CDU01_IO_RTD15[0].VAL_UNCOMP,0.0,REAL
13737,CDU01_IO_RTD15[0].VAL_COMP,0.0,REAL
13738,CDU01_IO_RTD15[0].CONFIG_DIS,False,BOOL
13739,CDU01_IO_RTD15[0].TARE_SP,0.0,REAL
13740,CDU01_IO_RTD15[0].TARE_PB,False,BOOL
13741,CDU01_IO_RTD15[0].GROSS,23.299999237060547,REAL
13742,CDU01_IO_RTD15[0].NET,23.299999237060547,REAL
13743,CDU01_IO_RTD15[0].ALM_SHTDN_EN,True,BOOL
13744,CDU01_IO_RTD15[0].VAL_PRE_ASSAY,0.0,REAL
13745,CDU01_IO_RTD15[1].IO.NAME,TT20.03E3,STRING[20]
13746,CDU01_IO_RTD15[1].IO.DESC,Heater B2 Element #3 Overtemp,STRING[80]
13747,CDU01_IO_RTD15[1].IO.UNIT,C,STRING[20]
13748,CDU01_IO_RTD15[1].IO.STS,False,BOOL
13749,CDU01_IO_RTD15[1].IO.FRC,False,BOOL
13750,CDU01_IO_RTD15[1].IO.FRC_REQ,False,BOOL
13751,CDU01_IO_RTD15[1].IO.FRC_VAL,0.0,REAL
13752,CDU01_IO_RTD15[1].IO.RAW,233.0,REAL
13753,CDU01_IO_RTD15[1].IO.SCLD,25.5,REAL
13754,CDU01_IO_RTD15[1].IO.RAW_MIN,0.0,REAL
13755,CDU01_IO_RTD15[1].IO.RAW_MAX,1000.0,REAL
13756,CDU01_IO_RTD15[1].IO.SCLD_MIN,0.0,REAL
13757,CDU01_IO_RTD15[1].IO.SCLD_MAX,100.0,REAL
13758,CDU01_IO_RTD15[1].IO.OFST,0.0,REAL
13759,CDU01_IO_RTD15[1].IO.CONFIG,False,BOOL
13760,CDU01_IO_RTD15[1].VAL,25.5,REAL
13761,CDU01_IO_RTD15[1].SMTH,23.299999237060547,REAL
13762,CDU01_IO_RTD15[1].NUM_SAMP,1,DINT
13763,CDU01_IO_RTD15[1].FLT,False,BOOL
13764,CDU01_IO_RTD15[1].SP_HH,160.0,REAL
13765,CDU01_IO_RTD15[1].SP_HI,150.0,REAL
13766,CDU01_IO_RTD15[1].SP,0.0,REAL
13767,CDU01_IO_RTD15[1].SP_LO,15.0,REAL
13768,CDU01_IO_RTD15[1].SP_LL,10.0,REAL
13769,CDU01_IO_RTD15[1].ALM_HH,False,BOOL
13770,CDU01_IO_RTD15[1].ALM_HI,False,BOOL
13771,CDU01_IO_RTD15[1].ALM_LO,False,BOOL
13772,CDU01_IO_RTD15[1].ALM_LL,False,BOOL
13773,CDU01_IO_RTD15[1].ALM_EN_HH,True,BOOL
13774,CDU01_IO_RTD15[1].ALM_EN_HI,True,BOOL
13775,CDU01_IO_RTD15[1].ALM_EN_LO,True,BOOL
13776,CDU01_IO_RTD15[1].ALM_EN_LL,True,BOOL
13777,CDU01_IO_RTD15[1].ALM_INHBT,False,BOOL
13778,CDU01_IO_RTD15[1].ALM_EN,True,BOOL
13779,CDU01_IO_RTD15[1].TRND_HI,0.0,REAL
13780,CDU01_IO_RTD15[1].TRND_LO,0.0,REAL
13781,CDU01_IO_RTD15[1].TRND_HI_2,0.0,REAL
13782,CDU01_IO_RTD15[1].TRND_LO_2,0.0,REAL
13783,CDU01_IO_RTD15[1].NOT_PRES,False,BOOL
13784,CDU01_IO_RTD15[1].COMP_EN,False,BOOL
13785,CDU01_IO_RTD15[1].COND_TOG,False,BOOL
13786,CDU01_IO_RTD15[1].ALPHA,0.0,REAL
13787,CDU01_IO_RTD15[1].TEMP,0.0,REAL
13788,CDU01_IO_RTD15[1].TEMP_REF,0.0,REAL
13789,CDU01_IO_RTD15[1].DB_SD,0.0,REAL
13790,CDU01_IO_RTD15[1].DB_MT,0.0,REAL
13791,CDU01_IO_RTD15[1].SP_SD_DLY,0.0,REAL
13792,CDU01_IO_RTD15[1].SP_MT_DLY,0.0,REAL
13793,CDU01_IO_RTD15[1].SP_DLY_HH,0.0,REAL
13794,CDU01_IO_RTD15[1].SP_DLY_HI,0.0,REAL
13795,CDU01_IO_RTD15[1].SP_DLY_LO,0.0,REAL
13796,CDU01_IO_RTD15[1].SP_DLY_LL,0.0,REAL
13797,CDU01_IO_RTD15[1].HMI_ALM_VAL,0,DINT
13798,CDU01_IO_RTD15[1].CONC_DEV,False,BOOL
13799,CDU01_IO_RTD15[1].COMP_P1,,STRING[20]
13800,CDU01_IO_RTD15[1].NEG_OK,False,BOOL
13801,CDU01_IO_RTD15[1].FILT_VAL,0.0,REAL
13802,CDU01_IO_RTD15[1].FILT_EN,False,BOOL
13803,CDU01_IO_RTD15[1].FILT_EN_PB,False,BOOL
13804,CDU01_IO_RTD15[1].FILT_EN_OFF,False,BOOL
13805,CDU01_IO_RTD15[1].CH_SIG,0.0,REAL
13806,CDU01_IO_RTD15[1].CH_MAX,0.0,REAL
13807,CDU01_IO_RTD15[1].CH_MIN,0.0,REAL
13808,CDU01_IO_RTD15[1].VAL_UNCOMP,0.0,REAL
13809,CDU01_IO_RTD15[1].VAL_COMP,0.0,REAL
13810,CDU01_IO_RTD15[1].CONFIG_DIS,False,BOOL
13811,CDU01_IO_RTD15[1].TARE_SP,0.0,REAL
13812,CDU01_IO_RTD15[1].TARE_PB,False,BOOL
13813,CDU01_IO_RTD15[1].GROSS,23.299999237060547,REAL
13814,CDU01_IO_RTD15[1].NET,23.299999237060547,REAL
13815,CDU01_IO_RTD15[1].ALM_SHTDN_EN,True,BOOL
13816,CDU01_IO_RTD15[1].VAL_PRE_ASSAY,0.0,REAL
13817,CDU01_IO_RTD15[2].IO.NAME,TT20.03S1,STRING[20]
13818,CDU01_IO_RTD15[2].IO.DESC,Heater B2 Subsrate #1 Overtemp,STRING[80]
13819,CDU01_IO_RTD15[2].IO.UNIT,C,STRING[20]
13820,CDU01_IO_RTD15[2].IO.STS,False,BOOL
13821,CDU01_IO_RTD15[2].IO.FRC,False,BOOL
13822,CDU01_IO_RTD15[2].IO.FRC_REQ,False,BOOL
13823,CDU01_IO_RTD15[2].IO.FRC_VAL,0.0,REAL
13824,CDU01_IO_RTD15[2].IO.RAW,514.0,REAL
13825,CDU01_IO_RTD15[2].IO.SCLD,25.5,REAL
13826,CDU01_IO_RTD15[2].IO.RAW_MIN,0.0,REAL
13827,CDU01_IO_RTD15[2].IO.RAW_MAX,1000.0,REAL
13828,CDU01_IO_RTD15[2].IO.SCLD_MIN,0.0,REAL
13829,CDU01_IO_RTD15[2].IO.SCLD_MAX,100.0,REAL
13830,CDU01_IO_RTD15[2].IO.OFST,0.0,REAL
13831,CDU01_IO_RTD15[2].IO.CONFIG,False,BOOL
13832,CDU01_IO_RTD15[2].VAL,25.5,REAL
13833,CDU01_IO_RTD15[2].SMTH,51.39997863769531,REAL
13834,CDU01_IO_RTD15[2].NUM_SAMP,1,DINT
13835,CDU01_IO_RTD15[2].FLT,False,BOOL
13836,CDU01_IO_RTD15[2].SP_HH,100.0,REAL
13837,CDU01_IO_RTD15[2].SP_HI,90.0,REAL
13838,CDU01_IO_RTD15[2].SP,0.0,REAL
13839,CDU01_IO_RTD15[2].SP_LO,15.0,REAL
13840,CDU01_IO_RTD15[2].SP_LL,10.0,REAL
13841,CDU01_IO_RTD15[2].ALM_HH,False,BOOL
13842,CDU01_IO_RTD15[2].ALM_HI,False,BOOL
13843,CDU01_IO_RTD15[2].ALM_LO,False,BOOL
13844,CDU01_IO_RTD15[2].ALM_LL,False,BOOL
13845,CDU01_IO_RTD15[2].ALM_EN_HH,True,BOOL
13846,CDU01_IO_RTD15[2].ALM_EN_HI,True,BOOL
13847,CDU01_IO_RTD15[2].ALM_EN_LO,True,BOOL
13848,CDU01_IO_RTD15[2].ALM_EN_LL,True,BOOL
13849,CDU01_IO_RTD15[2].ALM_INHBT,False,BOOL
13850,CDU01_IO_RTD15[2].ALM_EN,True,BOOL
13851,CDU01_IO_RTD15[2].TRND_HI,0.0,REAL
13852,CDU01_IO_RTD15[2].TRND_LO,0.0,REAL
13853,CDU01_IO_RTD15[2].TRND_HI_2,0.0,REAL
13854,CDU01_IO_RTD15[2].TRND_LO_2,0.0,REAL
13855,CDU01_IO_RTD15[2].NOT_PRES,False,BOOL
13856,CDU01_IO_RTD15[2].COMP_EN,False,BOOL
13857,CDU01_IO_RTD15[2].COND_TOG,False,BOOL
13858,CDU01_IO_RTD15[2].ALPHA,0.0,REAL
13859,CDU01_IO_RTD15[2].TEMP,0.0,REAL
13860,CDU01_IO_RTD15[2].TEMP_REF,0.0,REAL
13861,CDU01_IO_RTD15[2].DB_SD,0.0,REAL
13862,CDU01_IO_RTD15[2].DB_MT,0.0,REAL
13863,CDU01_IO_RTD15[2].SP_SD_DLY,0.0,REAL
13864,CDU01_IO_RTD15[2].SP_MT_DLY,0.0,REAL
13865,CDU01_IO_RTD15[2].SP_DLY_HH,0.0,REAL
13866,CDU01_IO_RTD15[2].SP_DLY_HI,0.0,REAL
13867,CDU01_IO_RTD15[2].SP_DLY_LO,0.0,REAL
13868,CDU01_IO_RTD15[2].SP_DLY_LL,0.0,REAL
13869,CDU01_IO_RTD15[2].HMI_ALM_VAL,0,DINT
13870,CDU01_IO_RTD15[2].CONC_DEV,False,BOOL
13871,CDU01_IO_RTD15[2].COMP_P1,,STRING[20]
13872,CDU01_IO_RTD15[2].NEG_OK,False,BOOL
13873,CDU01_IO_RTD15[2].FILT_VAL,0.0,REAL
13874,CDU01_IO_RTD15[2].FILT_EN,False,BOOL
13875,CDU01_IO_RTD15[2].FILT_EN_PB,False,BOOL
13876,CDU01_IO_RTD15[2].FILT_EN_OFF,False,BOOL
13877,CDU01_IO_RTD15[2].CH_SIG,0.0,REAL
13878,CDU01_IO_RTD15[2].CH_MAX,0.0,REAL
13879,CDU01_IO_RTD15[2].CH_MIN,0.0,REAL
13880,CDU01_IO_RTD15[2].VAL_UNCOMP,51.400001525878906,REAL
13881,CDU01_IO_RTD15[2].VAL_COMP,51.400001525878906,REAL
13882,CDU01_IO_RTD15[2].CONFIG_DIS,False,BOOL
13883,CDU01_IO_RTD15[2].TARE_SP,0.0,REAL
13884,CDU01_IO_RTD15[2].TARE_PB,False,BOOL
13885,CDU01_IO_RTD15[2].GROSS,51.400001525878906,REAL
13886,CDU01_IO_RTD15[2].NET,51.400001525878906,REAL
13887,CDU01_IO_RTD15[2].ALM_SHTDN_EN,False,BOOL
13888,CDU01_IO_RTD15[2].VAL_PRE_ASSAY,0.0,REAL
13889,CDU01_IO_RTD15[3].IO.NAME,TT20.03S2,STRING[20]
13890,CDU01_IO_RTD15[3].IO.DESC,Heater B2 Subsrate #2 Overtemp,STRING[80]
13891,CDU01_IO_RTD15[3].IO.UNIT,C,STRING[20]
13892,CDU01_IO_RTD15[3].IO.STS,False,BOOL
13893,CDU01_IO_RTD15[3].IO.FRC,False,BOOL
13894,CDU01_IO_RTD15[3].IO.FRC_REQ,False,BOOL
13895,CDU01_IO_RTD15[3].IO.FRC_VAL,0.0,REAL
13896,CDU01_IO_RTD15[3].IO.RAW,498.0,REAL
13897,CDU01_IO_RTD15[3].IO.SCLD,25.5,REAL
13898,CDU01_IO_RTD15[3].IO.RAW_MIN,0.0,REAL
13899,CDU01_IO_RTD15[3].IO.RAW_MAX,1000.0,REAL
13900,CDU01_IO_RTD15[3].IO.SCLD_MIN,0.0,REAL
13901,CDU01_IO_RTD15[3].IO.SCLD_MAX,100.0,REAL
13902,CDU01_IO_RTD15[3].IO.OFST,0.0,REAL
13903,CDU01_IO_RTD15[3].IO.CONFIG,False,BOOL
13904,CDU01_IO_RTD15[3].VAL,25.5,REAL
13905,CDU01_IO_RTD15[3].SMTH,49.79999542236328,REAL
13906,CDU01_IO_RTD15[3].NUM_SAMP,1,DINT
13907,CDU01_IO_RTD15[3].FLT,False,BOOL
13908,CDU01_IO_RTD15[3].SP_HH,100.0,REAL
13909,CDU01_IO_RTD15[3].SP_HI,90.0,REAL
13910,CDU01_IO_RTD15[3].SP,0.0,REAL
13911,CDU01_IO_RTD15[3].SP_LO,15.0,REAL
13912,CDU01_IO_RTD15[3].SP_LL,10.0,REAL
13913,CDU01_IO_RTD15[3].ALM_HH,False,BOOL
13914,CDU01_IO_RTD15[3].ALM_HI,False,BOOL
13915,CDU01_IO_RTD15[3].ALM_LO,False,BOOL
13916,CDU01_IO_RTD15[3].ALM_LL,False,BOOL
13917,CDU01_IO_RTD15[3].ALM_EN_HH,True,BOOL
13918,CDU01_IO_RTD15[3].ALM_EN_HI,True,BOOL
13919,CDU01_IO_RTD15[3].ALM_EN_LO,True,BOOL
13920,CDU01_IO_RTD15[3].ALM_EN_LL,True,BOOL
13921,CDU01_IO_RTD15[3].ALM_INHBT,False,BOOL
13922,CDU01_IO_RTD15[3].ALM_EN,True,BOOL
13923,CDU01_IO_RTD15[3].TRND_HI,0.0,REAL
13924,CDU01_IO_RTD15[3].TRND_LO,0.0,REAL
13925,CDU01_IO_RTD15[3].TRND_HI_2,0.0,REAL
13926,CDU01_IO_RTD15[3].TRND_LO_2,0.0,REAL
13927,CDU01_IO_RTD15[3].NOT_PRES,False,BOOL
13928,CDU01_IO_RTD15[3].COMP_EN,False,BOOL
13929,CDU01_IO_RTD15[3].COND_TOG,False,BOOL
13930,CDU01_IO_RTD15[3].ALPHA,0.0,REAL
13931,CDU01_IO_RTD15[3].TEMP,0.0,REAL
13932,CDU01_IO_RTD15[3].TEMP_REF,0.0,REAL
13933,CDU01_IO_RTD15[3].DB_SD,0.0,REAL
13934,CDU01_IO_RTD15[3].DB_MT,0.0,REAL
13935,CDU01_IO_RTD15[3].SP_SD_DLY,0.0,REAL
13936,CDU01_IO_RTD15[3].SP_MT_DLY,0.0,REAL
13937,CDU01_IO_RTD15[3].SP_DLY_HH,0.0,REAL
13938,CDU01_IO_RTD15[3].SP_DLY_HI,0.0,REAL
13939,CDU01_IO_RTD15[3].SP_DLY_LO,0.0,REAL
13940,CDU01_IO_RTD15[3].SP_DLY_LL,0.0,REAL
13941,CDU01_IO_RTD15[3].HMI_ALM_VAL,0,DINT
13942,CDU01_IO_RTD15[3].CONC_DEV,False,BOOL
13943,CDU01_IO_RTD15[3].COMP_P1,,STRING[20]
13944,CDU01_IO_RTD15[3].NEG_OK,False,BOOL
13945,CDU01_IO_RTD15[3].FILT_VAL,0.0,REAL
13946,CDU01_IO_RTD15[3].FILT_EN,False,BOOL
13947,CDU01_IO_RTD15[3].FILT_EN_PB,False,BOOL
13948,CDU01_IO_RTD15[3].FILT_EN_OFF,False,BOOL
13949,CDU01_IO_RTD15[3].CH_SIG,0.0,REAL
13950,CDU01_IO_RTD15[3].CH_MAX,0.0,REAL
13951,CDU01_IO_RTD15[3].CH_MIN,0.0,REAL
13952,CDU01_IO_RTD15[3].VAL_UNCOMP,49.79999923706055,REAL
13953,CDU01_IO_RTD15[3].VAL_COMP,49.79999923706055,REAL
13954,CDU01_IO_RTD15[3].CONFIG_DIS,False,BOOL
13955,CDU01_IO_RTD15[3].TARE_SP,0.0,REAL
13956,CDU01_IO_RTD15[3].TARE_PB,False,BOOL
13957,CDU01_IO_RTD15[3].GROSS,49.79999923706055,REAL
13958,CDU01_IO_RTD15[3].NET,49.79999923706055,REAL
13959,CDU01_IO_RTD15[3].ALM_SHTDN_EN,False,BOOL
13960,CDU01_IO_RTD15[3].VAL_PRE_ASSAY,0.0,REAL
13961,CDU01_IO_RTD16[0].IO.NAME,SPARE,STRING[20]
13962,CDU01_IO_RTD16[0].IO.DESC,,STRING[80]
13963,CDU01_IO_RTD16[0].IO.UNIT,,STRING[20]
13964,CDU01_IO_RTD16[0].IO.STS,False,BOOL
13965,CDU01_IO_RTD16[0].IO.FRC,False,BOOL
13966,CDU01_IO_RTD16[0].IO.FRC_REQ,False,BOOL
13967,CDU01_IO_RTD16[0].IO.FRC_VAL,0.0,REAL
13968,CDU01_IO_RTD16[0].IO.RAW,0.0,REAL
13969,CDU01_IO_RTD16[0].IO.SCLD,0.0,REAL
13970,CDU01_IO_RTD16[0].IO.RAW_MIN,0.0,REAL
13971,CDU01_IO_RTD16[0].IO.RAW_MAX,0.0,REAL
13972,CDU01_IO_RTD16[0].IO.SCLD_MIN,0.0,REAL
13973,CDU01_IO_RTD16[0].IO.SCLD_MAX,0.0,REAL
13974,CDU01_IO_RTD16[0].IO.OFST,0.0,REAL
13975,CDU01_IO_RTD16[0].IO.CONFIG,False,BOOL
13976,CDU01_IO_RTD16[0].VAL,0.0,REAL
13977,CDU01_IO_RTD16[0].SMTH,0.0,REAL
13978,CDU01_IO_RTD16[0].NUM_SAMP,0,DINT
13979,CDU01_IO_RTD16[0].FLT,False,BOOL
13980,CDU01_IO_RTD16[0].SP_HH,0.0,REAL
13981,CDU01_IO_RTD16[0].SP_HI,0.0,REAL
13982,CDU01_IO_RTD16[0].SP,0.0,REAL
13983,CDU01_IO_RTD16[0].SP_LO,0.0,REAL
13984,CDU01_IO_RTD16[0].SP_LL,0.0,REAL
13985,CDU01_IO_RTD16[0].ALM_HH,False,BOOL
13986,CDU01_IO_RTD16[0].ALM_HI,False,BOOL
13987,CDU01_IO_RTD16[0].ALM_LO,False,BOOL
13988,CDU01_IO_RTD16[0].ALM_LL,False,BOOL
13989,CDU01_IO_RTD16[0].ALM_EN_HH,False,BOOL
13990,CDU01_IO_RTD16[0].ALM_EN_HI,False,BOOL
13991,CDU01_IO_RTD16[0].ALM_EN_LO,False,BOOL
13992,CDU01_IO_RTD16[0].ALM_EN_LL,False,BOOL
13993,CDU01_IO_RTD16[0].ALM_INHBT,False,BOOL
13994,CDU01_IO_RTD16[0].ALM_EN,False,BOOL
13995,CDU01_IO_RTD16[0].TRND_HI,0.0,REAL
13996,CDU01_IO_RTD16[0].TRND_LO,0.0,REAL
13997,CDU01_IO_RTD16[0].TRND_HI_2,0.0,REAL
13998,CDU01_IO_RTD16[0].TRND_LO_2,0.0,REAL
13999,CDU01_IO_RTD16[0].NOT_PRES,False,BOOL
14000,CDU01_IO_RTD16[0].COMP_EN,False,BOOL
14001,CDU01_IO_RTD16[0].COND_TOG,False,BOOL
14002,CDU01_IO_RTD16[0].ALPHA,0.0,REAL
14003,CDU01_IO_RTD16[0].TEMP,0.0,REAL
14004,CDU01_IO_RTD16[0].TEMP_REF,0.0,REAL
14005,CDU01_IO_RTD16[0].DB_SD,0.0,REAL
14006,CDU01_IO_RTD16[0].DB_MT,0.0,REAL
14007,CDU01_IO_RTD16[0].SP_SD_DLY,0.0,REAL
14008,CDU01_IO_RTD16[0].SP_MT_DLY,0.0,REAL
14009,CDU01_IO_RTD16[0].SP_DLY_HH,0.0,REAL
14010,CDU01_IO_RTD16[0].SP_DLY_HI,0.0,REAL
14011,CDU01_IO_RTD16[0].SP_DLY_LO,0.0,REAL
14012,CDU01_IO_RTD16[0].SP_DLY_LL,0.0,REAL
14013,CDU01_IO_RTD16[0].HMI_ALM_VAL,0,DINT
14014,CDU01_IO_RTD16[0].CONC_DEV,False,BOOL
14015,CDU01_IO_RTD16[0].COMP_P1,,STRING[20]
14016,CDU01_IO_RTD16[0].NEG_OK,False,BOOL
14017,CDU01_IO_RTD16[0].FILT_VAL,0.0,REAL
14018,CDU01_IO_RTD16[0].FILT_EN,False,BOOL
14019,CDU01_IO_RTD16[0].FILT_EN_PB,False,BOOL
14020,CDU01_IO_RTD16[0].FILT_EN_OFF,False,BOOL
14021,CDU01_IO_RTD16[0].CH_SIG,0.0,REAL
14022,CDU01_IO_RTD16[0].CH_MAX,0.0,REAL
14023,CDU01_IO_RTD16[0].CH_MIN,0.0,REAL
14024,CDU01_IO_RTD16[0].VAL_UNCOMP,0.0,REAL
14025,CDU01_IO_RTD16[0].VAL_COMP,0.0,REAL
14026,CDU01_IO_RTD16[0].CONFIG_DIS,False,BOOL
14027,CDU01_IO_RTD16[0].TARE_SP,0.0,REAL
14028,CDU01_IO_RTD16[0].TARE_PB,False,BOOL
14029,CDU01_IO_RTD16[0].GROSS,0.0,REAL
14030,CDU01_IO_RTD16[0].NET,0.0,REAL
14031,CDU01_IO_RTD16[0].ALM_SHTDN_EN,False,BOOL
14032,CDU01_IO_RTD16[0].VAL_PRE_ASSAY,0.0,REAL
14033,CDU01_IO_RTD16[1].IO.NAME,SPARE,STRING[20]
14034,CDU01_IO_RTD16[1].IO.DESC,,STRING[80]
14035,CDU01_IO_RTD16[1].IO.UNIT,,STRING[20]
14036,CDU01_IO_RTD16[1].IO.STS,False,BOOL
14037,CDU01_IO_RTD16[1].IO.FRC,False,BOOL
14038,CDU01_IO_RTD16[1].IO.FRC_REQ,False,BOOL
14039,CDU01_IO_RTD16[1].IO.FRC_VAL,0.0,REAL
14040,CDU01_IO_RTD16[1].IO.RAW,0.0,REAL
14041,CDU01_IO_RTD16[1].IO.SCLD,0.0,REAL
14042,CDU01_IO_RTD16[1].IO.RAW_MIN,0.0,REAL
14043,CDU01_IO_RTD16[1].IO.RAW_MAX,0.0,REAL
14044,CDU01_IO_RTD16[1].IO.SCLD_MIN,0.0,REAL
14045,CDU01_IO_RTD16[1].IO.SCLD_MAX,0.0,REAL
14046,CDU01_IO_RTD16[1].IO.OFST,0.0,REAL
14047,CDU01_IO_RTD16[1].IO.CONFIG,False,BOOL
14048,CDU01_IO_RTD16[1].VAL,0.0,REAL
14049,CDU01_IO_RTD16[1].SMTH,0.0,REAL
14050,CDU01_IO_RTD16[1].NUM_SAMP,0,DINT
14051,CDU01_IO_RTD16[1].FLT,False,BOOL
14052,CDU01_IO_RTD16[1].SP_HH,0.0,REAL
14053,CDU01_IO_RTD16[1].SP_HI,0.0,REAL
14054,CDU01_IO_RTD16[1].SP,0.0,REAL
14055,CDU01_IO_RTD16[1].SP_LO,0.0,REAL
14056,CDU01_IO_RTD16[1].SP_LL,0.0,REAL
14057,CDU01_IO_RTD16[1].ALM_HH,False,BOOL
14058,CDU01_IO_RTD16[1].ALM_HI,False,BOOL
14059,CDU01_IO_RTD16[1].ALM_LO,False,BOOL
14060,CDU01_IO_RTD16[1].ALM_LL,False,BOOL
14061,CDU01_IO_RTD16[1].ALM_EN_HH,False,BOOL
14062,CDU01_IO_RTD16[1].ALM_EN_HI,False,BOOL
14063,CDU01_IO_RTD16[1].ALM_EN_LO,False,BOOL
14064,CDU01_IO_RTD16[1].ALM_EN_LL,False,BOOL
14065,CDU01_IO_RTD16[1].ALM_INHBT,False,BOOL
14066,CDU01_IO_RTD16[1].ALM_EN,False,BOOL
14067,CDU01_IO_RTD16[1].TRND_HI,0.0,REAL
14068,CDU01_IO_RTD16[1].TRND_LO,0.0,REAL
14069,CDU01_IO_RTD16[1].TRND_HI_2,0.0,REAL
14070,CDU01_IO_RTD16[1].TRND_LO_2,0.0,REAL
14071,CDU01_IO_RTD16[1].NOT_PRES,False,BOOL
14072,CDU01_IO_RTD16[1].COMP_EN,False,BOOL
14073,CDU01_IO_RTD16[1].COND_TOG,False,BOOL
14074,CDU01_IO_RTD16[1].ALPHA,0.0,REAL
14075,CDU01_IO_RTD16[1].TEMP,0.0,REAL
14076,CDU01_IO_RTD16[1].TEMP_REF,0.0,REAL
14077,CDU01_IO_RTD16[1].DB_SD,0.0,REAL
14078,CDU01_IO_RTD16[1].DB_MT,0.0,REAL
14079,CDU01_IO_RTD16[1].SP_SD_DLY,0.0,REAL
14080,CDU01_IO_RTD16[1].SP_MT_DLY,0.0,REAL
14081,CDU01_IO_RTD16[1].SP_DLY_HH,0.0,REAL
14082,CDU01_IO_RTD16[1].SP_DLY_HI,0.0,REAL
14083,CDU01_IO_RTD16[1].SP_DLY_LO,0.0,REAL
14084,CDU01_IO_RTD16[1].SP_DLY_LL,0.0,REAL
14085,CDU01_IO_RTD16[1].HMI_ALM_VAL,0,DINT
14086,CDU01_IO_RTD16[1].CONC_DEV,False,BOOL
14087,CDU01_IO_RTD16[1].COMP_P1,,STRING[20]
14088,CDU01_IO_RTD16[1].NEG_OK,False,BOOL
14089,CDU01_IO_RTD16[1].FILT_VAL,0.0,REAL
14090,CDU01_IO_RTD16[1].FILT_EN,False,BOOL
14091,CDU01_IO_RTD16[1].FILT_EN_PB,False,BOOL
14092,CDU01_IO_RTD16[1].FILT_EN_OFF,False,BOOL
14093,CDU01_IO_RTD16[1].CH_SIG,0.0,REAL
14094,CDU01_IO_RTD16[1].CH_MAX,0.0,REAL
14095,CDU01_IO_RTD16[1].CH_MIN,0.0,REAL
14096,CDU01_IO_RTD16[1].VAL_UNCOMP,0.0,REAL
14097,CDU01_IO_RTD16[1].VAL_COMP,0.0,REAL
14098,CDU01_IO_RTD16[1].CONFIG_DIS,False,BOOL
14099,CDU01_IO_RTD16[1].TARE_SP,0.0,REAL
14100,CDU01_IO_RTD16[1].TARE_PB,False,BOOL
14101,CDU01_IO_RTD16[1].GROSS,0.0,REAL
14102,CDU01_IO_RTD16[1].NET,0.0,REAL
14103,CDU01_IO_RTD16[1].ALM_SHTDN_EN,False,BOOL
14104,CDU01_IO_RTD16[1].VAL_PRE_ASSAY,0.0,REAL
14105,CDU01_IO_RTD16[2].IO.NAME,SPARE,STRING[20]
14106,CDU01_IO_RTD16[2].IO.DESC,,STRING[80]
14107,CDU01_IO_RTD16[2].IO.UNIT,,STRING[20]
14108,CDU01_IO_RTD16[2].IO.STS,False,BOOL
14109,CDU01_IO_RTD16[2].IO.FRC,False,BOOL
14110,CDU01_IO_RTD16[2].IO.FRC_REQ,False,BOOL
14111,CDU01_IO_RTD16[2].IO.FRC_VAL,0.0,REAL
14112,CDU01_IO_RTD16[2].IO.RAW,0.0,REAL
